  card           ,code            ,rgb             ,hex    ,name              ,domain        
  TCX_2310-colors,PQ-16-4020TCX   ,"rgb(122,157,203)",#7A9DCB,Della Robbia Blue ,product-design
  TCX_2310-colors,PQ-17-0119TCX   ,"rgb(111,140,105)",#6F8C69,Turf Green        ,product-design
  TCX_2310-colors,PQ-17-0220TCX   ,"rgb(116,140,105)",#748C69,Watercress        ,product-design
  TCX_2310-colors,PQ-17-6319TCX   ,"rgb(111,141,106)",#6F8D6A,Kashmir           ,product-design
  TCX_2310-colors,PQ-16-6116TCX   ,"rgb(115,144,114)",#739072,Shale Green       ,product-design
  TCX_2310-colors,PQ-17-6323TCX   ,"rgb(118,138,117)",#768A75,Hedge Green       ,product-design
  TCX_2310-colors,PQ-16-4712TCX   ,"rgb(109,145,146)",#6D9192,Mineral Blue      ,product-design
  TCX_2310-colors,PQ-17-4111TCX   ,"rgb(116,137,149)",#748995,Citadel           ,product-design
  TCX_2310-colors,PQ-16-4021TCX   ,"rgb(114,145,180)",#7291B4,Allure            ,product-design
  TCX_2310-colors,PQ-17-0336TCX   ,"rgb(129,149,72) ",#819548,Peridot           ,product-design
  TCX_2310-colors,PQ-17-0235TCX   ,"rgb(118,147,88) ",#769358,Piquant Green     ,product-design
  TCX_2310-colors,PQ-16-0228TCX   ,"rgb(117,148,101)",#759465,Jade Green        ,product-design
  TCX_2310-colors,PQ-16-6318TCX   ,"rgb(122,155,120)",#7A9B78,Mineral Green     ,product-design
  TCX_2310-colors,PQ-16-5815TCX   ,"rgb(114,155,139)",#729B8B,Feldspar          ,product-design
  TCX_2310-colors,PQ-16-5917TCX   ,"rgb(112,154,137)",#709A89,Malachite Green   ,product-design
  TCX_2310-colors,PQ-16-6324TCX   ,"rgb(119,162,118)",#77A276,Jadesheen         ,product-design
  TCX_2310-colors,PQ-16-4610TCX   ,"rgb(112,164,176)",#70A4B0,Stillwater        ,product-design
  TCX_2310-colors,PQ-15-4415TCX   ,"rgb(114,168,186)",#72A8BA,Milky Blue        ,product-design
  TCX_2310-colors,PQ-16-4120TCX   ,"rgb(123,160,192)",#7BA0C0,Dusk Blue         ,product-design
  TCX_2310-colors,PQ-14-4320TCX   ,"rgb(121,181,216)",#79B5D8,Baltic Sea        ,product-design
  TCX_2310-colors,PQ-14-6327TCX   ,"rgb(124,176,131)",#7CB083,Zephyr Green      ,product-design
  TCX_2310-colors,PQ-15-5210TCX   ,"rgb(118,167,171)",#76A7AB,Nile Blue         ,product-design
  TCX_2310-colors,PQ-15-4712TCX   ,"rgb(118,175,182)",#76AFB6,Marine Blue       ,product-design
  TCX_2310-colors,PQ-15-6120TCX   ,"rgb(124,176,138)",#7CB08A,Ming              ,product-design
  TCX_2310-colors,PQ-15-6322TCX   ,"rgb(124,182,142)",#7CB68E,Light Grass Green ,product-design
  TCX_2310-colors,PQ-15-5711TCX   ,"rgb(123,181,163)",#7BB5A3,Dusty Jade Green  ,product-design
  TCX_2310-colors,PQ-14-6017TCX   ,"rgb(127,187,158)",#7FBB9E,Neptune Green     ,product-design
  TCX_2310-colors,PQ-14-4710TCX   ,"rgb(130,194,199)",#82C2C7,Tibetan Stone     ,product-design
  TCX_2310-colors,PQ-14-4811TCX   ,"rgb(123,196,196)",#7BC4C4,Aqua Sky          ,product-design
  TCX_2310-colors,PQ-14-5413TCX   ,"rgb(129,195,180)",#81C3B4,Holiday           ,product-design
  TCX_2310-colors,PQ-14-0244TCX   ,"rgb(151,188,98) ",#97BC62,Bright Lime Green ,product-design
  TCX_2310-colors,PQ-14-4812TCX   ,"rgb(133,206,209)",#85CED1,Aqua Splash       ,product-design
  TCX_2310-colors,PQ-13-4810TCX   ,"rgb(152,221,222)",#98DDDE,Limpet Shell      ,product-design
  TCX_2310-colors,PQ-19-1656TCX   ,"rgb(138,34,50)  ",#8A2232,Rio Red           ,product-design
  TCX_2310-colors,PQ-19-2432TCX   ,"rgb(128,42,80)  ",#802A50,Raspberry Radiance,product-design
  TCX_2310-colors,PQ-19-3138TCX   ,"rgb(133,59,123) ",#853B7B,Byzantium         ,product-design
  TCX_2310-colors,PQ-18-3324TCX   ,"rgb(132,62,131) ",#843E83,Dahlia            ,product-design
  TCX_2310-colors,PQ-18-1148TCX   ,"rgb(134,76,36)  ",#864C24,Caramel Café      ,product-design
  TCX_2310-colors,PQ-18-1325TCX   ,"rgb(120,57,55)  ",#783937,Spiced Apple      ,product-design
  TCX_2310-colors,PQ-19-1536TCX   ,"rgb(123,53,57)  ",#7B3539,Red Pear          ,product-design
  TCX_2310-colors,PQ-18-2027TCX   ,"rgb(128,48,76)  ",#80304C,Beaujolais        ,product-design
  TCX_2310-colors,PQ-19-2431TCX   ,"rgb(133,50,92)  ",#85325C,Boysenberry       ,product-design
  TCX_2310-colors,PQ-19-1334TCX   ,"rgb(124,66,60)  ",#7C423C,Henna             ,product-design
  TCX_2310-colors,PQ-18-1415TCX   ,"rgb(110,76,75)  ",#6E4C4B,Marron            ,product-design
  TCX_2310-colors,PQ-19-1228TCX   ,"rgb(113,74,65)  ",#714A41,Root Beer         ,product-design
  TCX_2310-colors,PQ-18-3014TCX   ,"rgb(123,67,104) ",#7B4368,Grape Kiss        ,product-design
  TCX_2310-colors,PQ-18-3533TCX   ,"rgb(139,88,151) ",#8B5897,Dewberry          ,product-design
  TCX_2310-colors,PQ-19-1430TCX   ,"rgb(115,75,66)  ",#734B42,Mink              ,product-design
  TCX_2310-colors,PQ-18-1614TCX   ,"rgb(122,75,86)  ",#7A4B56,Nocturne          ,product-design
  TCX_2310-colors,PQ-18-1405TCX   ,"rgb(112,88,97)  ",#705861,Flint             ,product-design
  TCX_2310-colors,PQ-18-3013TCX   ,"rgb(118,82,105) ",#765269,Berry Conserve    ,product-design
  TCX_2310-colors,PQ-18-3415TCX   ,"rgb(114,86,113) ",#725671,Grape Jam         ,product-design
  TCX_2310-colors,PQ-18-3520TCX   ,"rgb(116,85,135) ",#745587,Purple Heart      ,product-design
  TCX_2310-colors,PQ-18-1031TCX   ,"rgb(117,81,57)  ",#755139,Toffee            ,product-design
  TCX_2310-colors,PQ-18-1124TCX   ,"rgb(114,84,64)  ",#725440,Partridge         ,product-design
  TCX_2310-colors,PQ-18-1418TCX   ,"rgb(128,79,90)  ",#804F5A,Crushed Berry     ,product-design
  TCX_2310-colors,PQ-18-3218TCX   ,"rgb(124,83,121) ",#7C5379,Concord Grape     ,product-design
  TCX_2310-colors,PQ-18-3522TCX   ,"rgb(122,84,127) ",#7A547F,Crushed Grape     ,product-design
  TCX_2310-colors,PQ-19-1034TCX   ,"rgb(121,93,52)  ",#795D34,Breen             ,product-design
  TCX_2310-colors,PQ-18-0920TCX   ,"rgb(114,94,67)  ",#725E43,Kangaroo          ,product-design
  TCX_2310-colors,PQ-18-1130TCX   ,"rgb(122,87,71)  ",#7A5747,Aztec             ,product-design
  TCX_2310-colors,PQ-18-1015TCX   ,"rgb(115,98,83)  ",#736253,Shitake           ,product-design
  TCX_2310-colors,PQ-17-1708TCX   ,"rgb(114,95,105) ",#725F69,Moonscape         ,product-design
  TCX_2310-colors,PQ-18-3012TCX   ,"rgb(122,89,111) ",#7A596F,Purple Gumdrop    ,product-design
  TCX_2310-colors,PQ-18-3634TCX   ,"rgb(125,93,153) ",#7D5D99,Chive Blossom     ,product-design
  TCX_2310-colors,PQ-18-1306TCX   ,"rgb(115,100,96) ",#736460,Iron              ,product-design
  TCX_2310-colors,PQ-18-0601TCX   ,"rgb(108,104,104)",#6C6868,Charcoal Gray     ,product-design
  TCX_2310-colors,PQ-18-3712TCX   ,"rgb(117,105,126)",#75697E,Purple Sage       ,product-design
  TCX_2310-colors,PQ-18-0724TCX   ,"rgb(124,110,79) ",#7C6E4F,Gothic Olive      ,product-design
  TCX_2310-colors,PQ-17-0517TCX   ,"rgb(116,108,87) ",#746C57,Dusky Green       ,product-design
  TCX_2310-colors,PQ-18-1112TCX   ,"rgb(119,106,95) ",#776A5F,Walnut            ,product-design
  TCX_2310-colors,PQ-18-5102TCX   ,"rgb(115,112,111)",#73706F,Brushed Nickel    ,product-design
  TCX_2310-colors,PQ-17-1503TCX   ,"rgb(120,115,118)",#787376,Storm Front       ,product-design
  TCX_2310-colors,PQ-18-4016TCX   ,"rgb(118,114,117)",#767275,December Sky      ,product-design
  TCX_2310-colors,PQ-17-3826TCX   ,"rgb(125,116,168)",#7D74A8,Aster Purple      ,product-design
  TCX_2310-colors,PQ-17-0636TCX   ,"rgb(133,121,70) ",#857946,Green Moss        ,product-design
  TCX_2310-colors,PQ-17-3924TCX   ,"rgb(118,123,165)",#767BA5,Lavender Violet   ,product-design
  TCX_2310-colors,PQ-17-3930TCX   ,"rgb(132,141,197)",#848DC5,Jacaranda         ,product-design
  TCX_2310-colors,PQ-17-0115TCX   ,"rgb(128,133,109)",#80856D,Oil Green         ,product-design
  TCX_2310-colors,PQ-17-0000TCX   ,"rgb(132,130,131)",#848283,Frost Gray        ,product-design
  TCX_2310-colors,PQ-17-4016TCX   ,"rgb(132,129,130)",#848182,Gray Flannel      ,product-design
  TCX_2310-colors,PQ-17-3915TCX   ,"rgb(121,131,155)",#79839B,Tempest           ,product-design
  TCX_2310-colors,PQ-16-3929TCX   ,"rgb(131,152,202)",#8398CA,Grapemist         ,product-design
  TCX_2310-colors,PQ-16-4030TCX   ,"rgb(132,155,204)",#849BCC,Hydrangea         ,product-design
  TCX_2310-colors,PQ-17-0839TCX   ,"rgb(170,136,5)  ",#AA8805,Golden Palm       ,product-design
  TCX_2310-colors,PQ-17-0330TCX   ,"rgb(129,137,78) ",#81894E,Turtle Green      ,product-design
  TCX_2310-colors,PQ-17-0210TCX   ,"rgb(120,143,116)",#788F74,Loden Frost       ,product-design
  TCX_2310-colors,PQ-17-5107TCX   ,"rgb(124,140,135)",#7C8C87,Chinois Green     ,product-design
  TCX_2310-colors,PQ-17-4408TCX   ,"rgb(122,137,143)",#7A898F,Lead              ,product-design
  TCX_2310-colors,PQ-17-4021TCX   ,"rgb(121,142,164)",#798EA4,Faded Denim       ,product-design
  TCX_2310-colors,PQ-16-0224TCX   ,"rgb(125,149,109)",#7D956D,Green Eyes        ,product-design
  TCX_2310-colors,PQ-17-0215TCX   ,"rgb(126,155,118)",#7E9B76,Aspen Green       ,product-design
  TCX_2310-colors,PQ-16-5810TCX   ,"rgb(126,146,133)",#7E9285,Green Bay         ,product-design
  TCX_2310-colors,PQ-16-4414TCX   ,"rgb(118,157,166)",#769DA6,Cameo Blue        ,product-design
  TCX_2310-colors,PQ-15-3920TCX   ,"rgb(140,173,211)",#8CADD3,Placid Blue       ,product-design
  TCX_2310-colors,PQ-15-6428TCX   ,"rgb(134,169,111)",#86A96F,Green Tea         ,product-design
  TCX_2310-colors,PQ-14-6324TCX   ,"rgb(130,177,133)",#82B185,Peapod            ,product-design
  TCX_2310-colors,PQ-14-6319TCX   ,"rgb(139,186,148)",#8BBA94,Meadow            ,product-design
  TCX_2310-colors,PQ-15-5209TCX   ,"rgb(135,185,188)",#87B9BC,Aqua Haze         ,product-design
  TCX_2310-colors,PQ-14-4615TCX   ,"rgb(131,194,205)",#83C2CD,Antigua Sand      ,product-design
  TCX_2310-colors,PQ-14-4814TCX   ,"rgb(131,197,205)",#83C5CD,Angel Blue        ,product-design
  TCX_2310-colors,PQ-14-4516TCX   ,"rgb(135,194,212)",#87C2D4,Petit four        ,product-design
  TCX_2310-colors,PQ-14-4511TCX   ,"rgb(136,195,208)",#88C3D0,Gulf Stream       ,product-design
  TCX_2310-colors,PQ-15-0341TCX   ,"rgb(141,176,81) ",#8DB051,Parrot Green      ,product-design
  TCX_2310-colors,PQ-13-5412TCX   ,"rgb(150,223,206)",#96DFCE,Beach Glass       ,product-design
  TCX_2310-colors,PQ-14-0232TCX   ,"rgb(161,202,123)",#A1CA7B,Jade Lime         ,product-design
  TCX_2310-colors,PQ-19-1757TCX   ,"rgb(170,10,39)  ",#AA0A27,Barbados Cherry   ,product-design
  TCX_2310-colors,PQ-19-1862TCX   ,"rgb(158,16,48)  ",#9E1030,Jester Red        ,product-design
  TCX_2310-colors,PQ-19-1863TCX   ,"rgb(148,30,50)  ",#941E32,Scooter           ,product-design
  TCX_2310-colors,PQ-19-2033TCX   ,"rgb(132,44,72)  ",#842C48,Anemone           ,product-design
  TCX_2310-colors,PQ-19-2630TCX   ,"rgb(146,49,111) ",#92316F,Wild Aster        ,product-design
  TCX_2310-colors,PQ-19-1540TCX   ,"rgb(126,57,47)  ",#7E392F,Burnt Henna       ,product-design
  TCX_2310-colors,PQ-18-2320TCX   ,"rgb(138,51,113) ",#8A3371,Clover            ,product-design
  TCX_2310-colors,PQ-18-2929TCX   ,"rgb(140,53,115) ",#8C3573,Purple Wine       ,product-design
  TCX_2310-colors,PQ-18-3120TCX   ,"rgb(142,68,131) ",#8E4483,Willowherb        ,product-design
  TCX_2310-colors,PQ-18-3331TCX   ,"rgb(141,70,135) ",#8D4687,Hyacinth Violet   ,product-design
  TCX_2310-colors,PQ-19-1532TCX   ,"rgb(129,54,57)  ",#813639,Rosewood          ,product-design
  TCX_2310-colors,PQ-19-1530TCX   ,"rgb(126,57,64)  ",#7E3940,Burnt Russet      ,product-design
  TCX_2310-colors,PQ-19-1245TCX   ,"rgb(136,67,50)  ",#884332,Arabian Spice     ,product-design
  TCX_2310-colors,PQ-18-1420TCX   ,"rgb(124,76,83)  ",#7C4C53,Wild Ginger       ,product-design
  TCX_2310-colors,PQ-18-1619TCX   ,"rgb(131,70,85)  ",#834655,Maroon            ,product-design
  TCX_2310-colors,PQ-18-1716TCX   ,"rgb(133,76,101) ",#854C65,Damson            ,product-design
  TCX_2310-colors,PQ-18-1246TCX   ,"rgb(148,74,31)  ",#944A1F,Umber             ,product-design
  TCX_2310-colors,PQ-19-1333TCX   ,"rgb(128,72,57)  ",#804839,Sequoia           ,product-design
  TCX_2310-colors,PQ-18-1425TCX   ,"rgb(130,77,70)  ",#824D46,Mahogany          ,product-design
  TCX_2310-colors,PQ-18-1426TCX   ,"rgb(132,75,77)  ",#844B4D,Apple Butter      ,product-design
  TCX_2310-colors,PQ-18-1725TCX   ,"rgb(140,71,89)  ",#8C4759,Dry Rose          ,product-design
  TCX_2310-colors,PQ-18-1709TCX   ,"rgb(128,84,102) ",#805466,Tulipwood         ,product-design
  TCX_2310-colors,PQ-18-1720TCX   ,"rgb(139,73,99)  ",#8B4963,Violet Quartz     ,product-design
  TCX_2310-colors,PQ-18-3015TCX   ,"rgb(134,77,117) ",#864D75,Amethyst          ,product-design
  TCX_2310-colors,PQ-18-1242TCX   ,"rgb(131,79,61)  ",#834F3D,Brown Patina      ,product-design
  TCX_2310-colors,PQ-18-1230TCX   ,"rgb(135,78,60)  ",#874E3C,Coconut Shell     ,product-design
  TCX_2310-colors,PQ-18-1238TCX   ,"rgb(133,81,65)  ",#855141,Rustic Brown      ,product-design
  TCX_2310-colors,PQ-18-1512TCX   ,"rgb(128,86,91)  ",#80565B,Rose Brown        ,product-design
  TCX_2310-colors,PQ-18-1616TCX   ,"rgb(136,81,87)  ",#885157,Roan Rouge        ,product-design
  TCX_2310-colors,PQ-18-0937TCX   ,"rgb(130,94,47)  ",#825E2F,Bronze Brown      ,product-design
  TCX_2310-colors,PQ-18-0933TCX   ,"rgb(129,91,55)  ",#815B37,Rubber            ,product-design
  TCX_2310-colors,PQ-18-1314TCX   ,"rgb(126,94,82)  ",#7E5E52,Acorn             ,product-design
  TCX_2310-colors,PQ-18-1326TCX   ,"rgb(126,92,84)  ",#7E5C54,Nutmeg            ,product-design
  TCX_2310-colors,PQ-18-1612TCX   ,"rgb(128,96,98)  ",#806062,Rose Taupe        ,product-design
  TCX_2310-colors,PQ-18-3418TCX   ,"rgb(131,94,129) ",#835E81,Chinese Violet    ,product-design
  TCX_2310-colors,PQ-18-1018TCX   ,"rgb(127,103,79) ",#7F674F,Otter             ,product-design
  TCX_2310-colors,PQ-18-1312TCX   ,"rgb(123,102,96) ",#7B6660,Deep Taupe        ,product-design
  TCX_2310-colors,PQ-18-3211TCX   ,"rgb(133,103,123)",#85677B,Grapeade          ,product-design
  TCX_2310-colors,PQ-17-0935TCX   ,"rgb(138,111,72) ",#8A6F48,Dull Gold         ,product-design
  TCX_2310-colors,PQ-18-1022TCX   ,"rgb(131,107,79) ",#836B4F,Ermine            ,product-design
  TCX_2310-colors,PQ-18-1017TCX   ,"rgb(129,109,94) ",#816D5E,Caribou           ,product-design
  TCX_2310-colors,PQ-17-0909TCX   ,"rgb(128,111,99) ",#806F63,Fossil            ,product-design
  TCX_2310-colors,PQ-17-1410TCX   ,"rgb(130,112,100)",#827064,Pine Bark         ,product-design
  TCX_2310-colors,PQ-17-3911TCX   ,"rgb(127,124,129)",#7F7C81,Silver Filigree   ,product-design
  TCX_2310-colors,PQ-18-3718TCX   ,"rgb(128,115,150)",#807396,Purple Haze       ,product-design
  TCX_2310-colors,PQ-17-0620TCX   ,"rgb(129,122,96) ",#817A60,Aloe              ,product-design
  TCX_2310-colors,PQ-17-0627TCX   ,"rgb(132,122,89) ",#847A59,Dried Herb        ,product-design
  TCX_2310-colors,PQ-18-0617TCX   ,"rgb(128,118,95) ",#80765F,Covert Green      ,product-design
  TCX_2310-colors,PQ-17-0618TCX   ,"rgb(129,122,101)",#817A65,Mermaid           ,product-design
  TCX_2310-colors,PQ-18-1108TCX   ,"rgb(128,118,105)",#807669,Fallen Rock       ,product-design
  TCX_2310-colors,PQ-18-1110TCX   ,"rgb(130,119,107)",#82776B,Brindle           ,product-design
  TCX_2310-colors,PQ-17-0613TCX   ,"rgb(128,125,111)",#807D6F,Vetiver           ,product-design
  TCX_2310-colors,PQ-18-1210TCX   ,"rgb(132,122,117)",#847A75,Driftwood         ,product-design
  TCX_2310-colors,PQ-17-3907TCX   ,"rgb(126,125,136)",#7E7D88,Quicksilver       ,product-design
  TCX_2310-colors,PQ-17-4014TCX   ,"rgb(128,125,127)",#807D7F,Titanium          ,product-design
  TCX_2310-colors,PQ-18-3710TCX   ,"rgb(132,121,134)",#847986,Gray Ridge        ,product-design
  TCX_2310-colors,PQ-17-3730TCX   ,"rgb(139,121,177)",#8B79B1,Paisley Purple    ,product-design
  TCX_2310-colors,PQ-18-0525TCX   ,"rgb(129,132,85) ",#818455,Iguana            ,product-design
  TCX_2310-colors,PQ-17-0525TCX   ,"rgb(133,137,97) ",#858961,Mosstone          ,product-design
  TCX_2310-colors,PQ-17-1500TCX   ,"rgb(130,126,124)",#827E7C,Steeple Gray      ,product-design
  TCX_2310-colors,PQ-18-4105TCX   ,"rgb(128,129,125)",#80817D,Moon Mist         ,product-design
  TCX_2310-colors,PQ-17-1502TCX   ,"rgb(131,127,127)",#837F7F,Cloudburst        ,product-design
  TCX_2310-colors,PQ-17-3914TCX   ,"rgb(131,132,135)",#838487,Sharkskin         ,product-design
  TCX_2310-colors,PQ-15-4307TCX   ,"rgb(127,135,147)",#7F8793,Tradewinds        ,product-design
  TCX_2310-colors,PQ-17-4405TCX   ,"rgb(132,137,140)",#84898C,Monument          ,product-design
  TCX_2310-colors,PQ-17-3933TCX   ,"rgb(129,131,154)",#81839A,Silver Bullet     ,product-design
  TCX_2310-colors,PQ-17-3817TCX   ,"rgb(137,129,160)",#8981A0,Daybreak          ,product-design
  TCX_2310-colors,PQ-16-3925TCX   ,"rgb(145,155,201)",#919BC9,Easter Egg        ,product-design
  TCX_2310-colors,PQ-17-0324TCX   ,"rgb(132,145,97) ",#849161,Epsom             ,product-design
  TCX_2310-colors,PQ-16-5807TCX   ,"rgb(129,143,132)",#818F84,Lily Pad          ,product-design
  TCX_2310-colors,PQ-17-6206TCX   ,"rgb(136,141,130)",#888D82,Shadow            ,product-design
  TCX_2310-colors,PQ-17-3919TCX   ,"rgb(133,143,177)",#858FB1,Purple Impression ,product-design
  TCX_2310-colors,PQ-15-3932TCX   ,"rgb(129,154,193)",#819AC1,Bel Air Blue      ,product-design
  TCX_2310-colors,PQ-17-3929TCX   ,"rgb(136,149,197)",#8895C5,Pale Iris         ,product-design
  TCX_2310-colors,PQ-16-5804TCX   ,"rgb(138,150,145)",#8A9691,Slate Gray        ,product-design
  TCX_2310-colors,PQ-16-4109TCX   ,"rgb(135,155,163)",#879BA3,Arona             ,product-design
  TCX_2310-colors,PQ-16-4114TCX   ,"rgb(130,156,165)",#829CA5,Stone Blue        ,product-design
  TCX_2310-colors,PQ-16-4013TCX   ,"rgb(134,153,171)",#8699AB,Ashley Blue       ,product-design
  TCX_2310-colors,PQ-16-0439TCX   ,"rgb(144,155,76) ",#909B4C,Spinach Green     ,product-design
  TCX_2310-colors,PQ-16-0123TCX   ,"rgb(137,160,107)",#89A06B,Tendril           ,product-design
  TCX_2310-colors,PQ-16-0220TCX   ,"rgb(138,162,130)",#8AA282,Mistletoe         ,product-design
  TCX_2310-colors,PQ-16-6216TCX   ,"rgb(135,159,132)",#879F84,Basil             ,product-design
  TCX_2310-colors,PQ-16-5907TCX   ,"rgb(134,162,147)",#86A293,Granite Green     ,product-design
  TCX_2310-colors,PQ-16-4408TCX   ,"rgb(140,159,161)",#8C9FA1,Slate             ,product-design
  TCX_2310-colors,PQ-16-4411TCX   ,"rgb(134,161,169)",#86A1A9,Tourmaline        ,product-design
  TCX_2310-colors,PQ-15-5207TCX   ,"rgb(137,172,172)",#89ACAC,Aquifer           ,product-design
  TCX_2310-colors,PQ-14-4318TCX   ,"rgb(138,186,211)",#8ABAD3,Sky Blue          ,product-design
  TCX_2310-colors,PQ-14-4121TCX   ,"rgb(147,180,215)",#93B4D7,Blue Bell         ,product-design
  TCX_2310-colors,PQ-14-5711TCX   ,"rgb(142,197,182)",#8EC5B6,Ocean Wave        ,product-design
  TCX_2310-colors,PQ-13-0117TCX   ,"rgb(160,218,169)",#A0DAA9,Green Ash         ,product-design
  TCX_2310-colors,PQ-13-0442TCX   ,"rgb(176,201,101)",#B0C965,Green Glow        ,product-design
  TCX_2310-colors,PQ-13-0220TCX   ,"rgb(178,231,159)",#B2E79F,Paradise Green    ,product-design
  TCX_2310-colors,PQ-19-1557TCX   ,"rgb(155,27,48)  ",#9B1B30,Chili Pepper      ,product-design
  TCX_2310-colors,PQ-19-1559TCX   ,"rgb(157,32,47)  ",#9D202F,Scarlet Sage      ,product-design
  TCX_2310-colors,PQ-19-1758TCX   ,"rgb(161,23,41)  ",#A11729,Haute Red         ,product-design
  TCX_2310-colors,PQ-19-1761TCX   ,"rgb(172,14,46)  ",#AC0E2E,Tango Red         ,product-design
  TCX_2310-colors,PQ-19-1955TCX   ,"rgb(164,18,71)  ",#A41247,Cerise            ,product-design
  TCX_2310-colors,PQ-19-2047TCX   ,"rgb(152,37,81)  ",#982551,Sangria           ,product-design
  TCX_2310-colors,PQ-19-2434TCX   ,"rgb(158,44,106) ",#9E2C6A,Festival Fuchsia  ,product-design
  TCX_2310-colors,PQ-18-3339TCX   ,"rgb(153,60,124) ",#993C7C,Vivid Viola       ,product-design
  TCX_2310-colors,PQ-18-1340TCX   ,"rgb(158,70,36)  ",#9E4624,Potter's Clay     ,product-design
  TCX_2310-colors,PQ-19-1250TCX   ,"rgb(141,63,45)  ",#8D3F2D,Picante           ,product-design
  TCX_2310-colors,PQ-18-1440TCX   ,"rgb(142,60,54)  ",#8E3C36,Chili Oil         ,product-design
  TCX_2310-colors,PQ-18-1442TCX   ,"rgb(145,56,50)  ",#913832,Red Ochre         ,product-design
  TCX_2310-colors,PQ-19-1543TCX   ,"rgb(140,55,62)  ",#8C373E,Brick Red         ,product-design
  TCX_2310-colors,PQ-19-1533TCX   ,"rgb(136,67,68)  ",#884344,Cowhide           ,product-design
  TCX_2310-colors,PQ-18-3022TCX   ,"rgb(144,63,117) ",#903F75,Deep Orchid       ,product-design
  TCX_2310-colors,PQ-18-1531TCX   ,"rgb(143,66,59)  ",#8F423B,Barn Red          ,product-design
  TCX_2310-colors,PQ-18-1718TCX   ,"rgb(136,76,94)  ",#884C5E,Hawthorn Rose     ,product-design
  TCX_2310-colors,PQ-18-2527TCX   ,"rgb(151,60,108) ",#973C6C,Baton Rouge       ,product-design
  TCX_2310-colors,PQ-18-1163TCX   ,"rgb(160,92,23)  ",#A05C17,Pumpkin Spice     ,product-design
  TCX_2310-colors,PQ-18-1345TCX   ,"rgb(155,71,34)  ",#9B4722,Cinnamon Stick    ,product-design
  TCX_2310-colors,PQ-18-1244TCX   ,"rgb(140,74,47)  ",#8C4A2F,Ginger Bread      ,product-design
  TCX_2310-colors,PQ-18-1613TCX   ,"rgb(134,85,96)  ",#865560,Renaissance Rose  ,product-design
  TCX_2310-colors,PQ-18-1154TCX   ,"rgb(145,85,43)  ",#91552B,Glazed Ginger     ,product-design
  TCX_2310-colors,PQ-18-1155TCX   ,"rgb(147,85,41)  ",#935529,Sugar Almond      ,product-design
  TCX_2310-colors,PQ-18-1140TCX   ,"rgb(140,84,58)  ",#8C543A,Mocha Bisque      ,product-design
  TCX_2310-colors,PQ-17-1142TCX   ,"rgb(139,89,62)  ",#8B593E,Argan Oil         ,product-design
  TCX_2310-colors,PQ-18-1229TCX   ,"rgb(133,92,76)  ",#855C4C,Carob Brown       ,product-design
  TCX_2310-colors,PQ-18-3011TCX   ,"rgb(137,92,121) ",#895C79,Argyle Purple     ,product-design
  TCX_2310-colors,PQ-18-3025TCX   ,"rgb(148,78,135) ",#944E87,Striking Purple   ,product-design
  TCX_2310-colors,PQ-17-1052TCX   ,"rgb(147,89,43)  ",#93592B,Roasted Pecan     ,product-design
  TCX_2310-colors,PQ-18-1142TCX   ,"rgb(151,87,43)  ",#97572B,Leather Brown     ,product-design
  TCX_2310-colors,PQ-18-1137TCX   ,"rgb(134,94,73)  ",#865E49,Rawhide           ,product-design
  TCX_2310-colors,PQ-18-1235TCX   ,"rgb(143,95,80)  ",#8F5F50,Russet            ,product-design
  TCX_2310-colors,PQ-18-1320TCX   ,"rgb(135,97,85)  ",#876155,Clove             ,product-design
  TCX_2310-colors,PQ-18-1710TCX   ,"rgb(141,92,116) ",#8D5C74,Grape Nectar      ,product-design
  TCX_2310-colors,PQ-18-0940TCX   ,"rgb(145,103,47) ",#91672F,Golden Brown      ,product-design
  TCX_2310-colors,PQ-18-0950TCX   ,"rgb(153,100,44) ",#99642C,Cathay Spice      ,product-design
  TCX_2310-colors,PQ-18-1029TCX   ,"rgb(139,106,79) ",#8B6A4F,Toasted Coconut   ,product-design
  TCX_2310-colors,PQ-18-1421TCX   ,"rgb(139,100,90) ",#8B645A,Cognac            ,product-design
  TCX_2310-colors,PQ-18-2109TCX   ,"rgb(136,105,113)",#886971,Grape Shake       ,product-design
  TCX_2310-colors,PQ-18-3628TCX   ,"rgb(148,105,162)",#9469A2,Bellflower        ,product-design
  TCX_2310-colors,PQ-17-3619TCX   ,"rgb(147,108,167)",#936CA7,Hyacinth          ,product-design
  TCX_2310-colors,PQ-17-3628TCX   ,"rgb(146,106,166)",#926AA6,Amethyst Orchid   ,product-design
  TCX_2310-colors,PQ-18-0939TCX   ,"rgb(146,114,64) ",#927240,Cumin             ,product-design
  TCX_2310-colors,PQ-18-1807TCX   ,"rgb(139,111,112)",#8B6F70,Twilight Mauve    ,product-design
  TCX_2310-colors,PQ-17-0836TCX   ,"rgb(146,123,60) ",#927B3C,Ecru Olive        ,product-design
  TCX_2310-colors,PQ-17-1028TCX   ,"rgb(144,121,84) ",#907954,Antique Bronze    ,product-design
  TCX_2310-colors,PQ-17-1118TCX   ,"rgb(138,121,99) ",#8A7963,Lead Gray         ,product-design
  TCX_2310-colors,PQ-17-1314TCX   ,"rgb(137,117,96) ",#897560,Sepia Tint        ,product-design
  TCX_2310-colors,PQ-17-1115TCX   ,"rgb(141,121,96) ",#8D7960,Petrified Oak     ,product-design
