  code      ,rgb             ,hex    ,name
  P 18-2 C  ,"rgb(227,201,160)",#E3C9A0,    
  P 18-3 C  ,"rgb(222,190,141)",#DEBE8D,    
  P 18-4 C  ,"rgb(214,178,125)",#D6B27D,    
  P 18-5 C  ,"rgb(210,170,108)",#D2AA6C,    
  P 18-6 C  ,"rgb(203,157,84) ",#CB9D54,    
  P 18-7 C  ,"rgb(197,145,62) ",#C5913E,    
  P 18-8 C  ,"rgb(185,127,38) ",#B97F26,    
  P 18-9 C  ,"rgb(220,195,157)",#DCC39D,    
  P 18-10 C ,"rgb(213,184,135)",#D5B887,    
  P 18-11 C ,"rgb(206,173,122)",#CEAD7A,    
  P 18-12 C ,"rgb(199,163,107)",#C7A36B,    
  P 18-13 C ,"rgb(191,152,89) ",#BF9859,    
  P 18-14 C ,"rgb(184,140,72) ",#B88C48,    
  P 18-15 C ,"rgb(177,128,54) ",#B18036,    
  P 18-16 C ,"rgb(169,117,39) ",#A97527,    
  P 19-1 C  ,"rgb(210,182,139)",#D2B68B,    
  P 19-2 C  ,"rgb(202,172,123)",#CAAC7B,    
  P 19-3 C  ,"rgb(195,162,109)",#C3A26D,    
  P 19-4 C  ,"rgb(190,153,97) ",#BE9961,    
  P 19-5 C  ,"rgb(179,140,80) ",#B38C50,    
  P 19-6 C  ,"rgb(167,126,60) ",#A77E3C,    
  P 19-7 C  ,"rgb(156,112,44) ",#9C702C,    
  P 19-8 C  ,"rgb(147,102,35) ",#936623,    
  P 19-9 C  ,"rgb(224,208,184)",#E0D0B8,    
  P 19-10 C ,"rgb(211,190,153)",#D3BE99,    
  P 19-11 C ,"rgb(199,173,129)",#C7AD81,    
  P 19-12 C ,"rgb(187,157,111)",#BB9D6F,    
  P 19-13 C ,"rgb(173,140,90) ",#AD8C5A,    
  P 19-14 C ,"rgb(157,123,66) ",#9D7B42,    
  P 19-15 C ,"rgb(142,104,46) ",#8E682E,    
  P 19-16 C ,"rgb(121,86,32)  ",#795620,    
  P 20-1 C  ,"rgb(243,211,164)",#F3D3A4,    
  P 20-2 C  ,"rgb(241,204,152)",#F1CC98,    
  P 20-3 C  ,"rgb(240,196,138)",#F0C48A,    
  P 20-4 C  ,"rgb(239,188,121)",#EFBC79,    
  P 20-5 C  ,"rgb(237,179,103)",#EDB367,    
  P 20-6 C  ,"rgb(234,166,88) ",#EAA658,    
  P 20-7 C  ,"rgb(232,153,60) ",#E8993C,    
  P 20-8 C  ,"rgb(230,142,39) ",#E68E27,    
  P 20-9 C  ,"rgb(232,196,148)",#E8C494,    
  P 20-10 C ,"rgb(228,189,136)",#E4BD88,    
  P 20-11 C ,"rgb(225,182,125)",#E1B67D,    
  P 20-12 C ,"rgb(221,174,110)",#DDAE6E,    
  P 20-13 C ,"rgb(217,162,91) ",#D9A25B,    
  P 20-14 C ,"rgb(214,151,72) ",#D69748,    
  P 20-15 C ,"rgb(208,140,53) ",#D08C35,    
  P 20-16 C ,"rgb(204,130,38) ",#CC8226,    
  P 21-1 C  ,"rgb(228,201,165)",#E4C9A5,    
  P 21-2 C  ,"rgb(223,189,145)",#DFBD91,    
  P 21-3 C  ,"rgb(218,178,126)",#DAB27E,    
  P 21-4 C  ,"rgb(211,165,109)",#D3A56D,    
  P 21-5 C  ,"rgb(202,149,87) ",#CA9557,    
  P 21-6 C  ,"rgb(194,134,64) ",#C28640,    
  P 21-7 C  ,"rgb(189,125,46) ",#BD7D2E,    
  P 21-8 C  ,"rgb(181,111,34) ",#B56F22,    
  P 21-9 C  ,"rgb(211,176,128)",#D3B080,    
  P 21-10 C ,"rgb(207,167,115)",#CFA773,    
  P 21-11 C ,"rgb(200,156,102)",#C89C66,    
  P 21-12 C ,"rgb(192,143,86) ",#C08F56,    
  P 21-13 C ,"rgb(185,131,70) ",#B98346,    
  P 21-14 C ,"rgb(177,120,53) ",#B17835,    
  P 21-15 C ,"rgb(170,109,40) ",#AA6D28,    
  P 21-16 C ,"rgb(166,102,34) ",#A66622,    
  P 22-1 C  ,"rgb(222,200,174)",#DEC8AE,    
  P 22-2 C  ,"rgb(214,185,150)",#D6B996,    
  P 22-3 C  ,"rgb(205,171,126)",#CDAB7E,    
  P 22-4 C  ,"rgb(196,158,110)",#C49E6E,    
  P 22-5 C  ,"rgb(186,143,91) ",#BA8F5B,    
  P 22-6 C  ,"rgb(178,131,71) ",#B28347,    
  P 22-7 C  ,"rgb(165,114,52) ",#A57234,    
  P 22-8 C  ,"rgb(152,98,33)  ",#986221,    
  P 22-9 C  ,"rgb(215,193,166)",#D7C1A6,    
  P 22-10 C ,"rgb(204,174,139)",#CCAE8B,    
  P 22-11 C ,"rgb(193,160,117)",#C1A075,    
  P 22-12 C ,"rgb(185,149,103)",#B99567,    
  P 22-13 C ,"rgb(174,134,84) ",#AE8654,    
  P 22-14 C ,"rgb(162,119,66) ",#A27742,    
  P 22-15 C ,"rgb(146,101,46) ",#92652E,    
  P 22-16 C ,"rgb(128,85,30)  ",#80551E,    
  P 23-1 C  ,"rgb(213,199,182)",#D5C7B6,    
  P 23-2 C  ,"rgb(207,190,168)",#CFBEA8,    
  P 23-3 C  ,"rgb(199,181,158)",#C7B59E,    
  P 23-4 C  ,"rgb(193,169,142)",#C1A98E,    
  P 23-5 C  ,"rgb(187,161,133)",#BBA185,    
  P 23-6 C  ,"rgb(179,151,124)",#B3977C,    
  P 23-7 C  ,"rgb(173,141,115)",#AD8D73,    
  P 23-8 C  ,"rgb(168,134,107)",#A8866B,    
  P 23-9 C  ,"rgb(160,131,104)",#A08368,    
  P 23-10 C ,"rgb(150,124,99) ",#967C63,    
  P 23-11 C ,"rgb(143,118,94) ",#8F765E,    
  P 23-12 C ,"rgb(134,111,89) ",#866F59,    
  P 23-13 C ,"rgb(124,101,83) ",#7C6553,    
  P 23-14 C ,"rgb(115,93,78)  ",#735D4E,    
  P 23-15 C ,"rgb(101,82,70)  ",#655246,    
  P 23-16 C ,"rgb(90,73,62)   ",#5A493E,    
  P 24-1 C  ,"rgb(241,204,163)",#F1CCA3,    
