  code             ,rgb             ,hex    ,name
  558 XGC          ,"rgb(147,188,164)",#93BCA4,    
  559 XGC          ,"rgb(169,202,180)",#A9CAB4,    
  560 XGC          ,"rgb(26,62,52)   ",#1A3E34,    
  561 XGC          ,"rgb(0,92,77)    ",#005C4D,    
  562 XGC          ,"rgb(0,114,99)   ",#007263,    
  563 XGC          ,"rgb(107,187,174)",#6BBBAE,    
  564 XGC          ,"rgb(132,201,185)",#84C9B9,    
  565 XGC          ,"rgb(156,213,195)",#9CD5C3,    
  566 XGC          ,"rgb(179,219,203)",#B3DBCB,    
  567 XGC          ,"rgb(20,64,53)   ",#144035,    
  568 XGC          ,"rgb(0,109,91)   ",#006D5B,    
  569 XGC          ,"rgb(0,132,107)  ",#00846B,    
  570 XGC          ,"rgb(103,202,181)",#67CAB5,    
  571 XGC          ,"rgb(150,219,204)",#96DBCC,    
  572 XGC          ,"rgb(159,221,208)",#9FDDD0,    
  573 XGC          ,"rgb(174,224,213)",#AEE0D5,    
  574 XGC          ,"rgb(83,97,53)   ",#536135,    
  575 XGC          ,"rgb(109,137,63) ",#6D893F,    
  576 XGC          ,"rgb(128,164,80) ",#80A450,    
  577 XGC          ,"rgb(173,201,132)",#ADC984,    
  578 XGC          ,"rgb(185,210,150)",#B9D296,    
  579 XGC          ,"rgb(188,212,155)",#BCD49B,    
  580 XGC          ,"rgb(201,219,167)",#C9DBA7,    
  581 XGC          ,"rgb(107,102,35) ",#6B6623,    
  582 XGC          ,"rgb(148,146,14) ",#94920E,    
  583 XGC          ,"rgb(188,196,12) ",#BCC40C,    
  584 XGC          ,"rgb(210,217,91) ",#D2D95B,    
  585 XGC          ,"rgb(217,221,112)",#D9DD70,    
  586 XGC          ,"rgb(221,224,119)",#DDE077,    
  587 XGC          ,"rgb(225,230,139)",#E1E68B,    
  600 XGC          ,"rgb(242,234,159)",#F2EA9F,    
  601 XGC          ,"rgb(243,233,144)",#F3E990,    
  602 XGC          ,"rgb(244,232,123)",#F4E87B,    
  603 XGC          ,"rgb(245,230,86) ",#F5E656,    
  604 XGC          ,"rgb(237,222,52) ",#EDDE34,    
  605 XGC          ,"rgb(230,212,0)  ",#E6D400,    
  606 XGC          ,"rgb(214,190,0)  ",#D6BE00,    
  607 XGC          ,"rgb(237,233,158)",#EDE99E,    
  608 XGC          ,"rgb(235,231,139)",#EBE78B,    
  609 XGC          ,"rgb(233,222,118)",#E9DE76,    
  610 XGC          ,"rgb(225,213,91) ",#E1D55B,    
  611 XGC          ,"rgb(214,202,43) ",#D6CA2B,    
  612 XGC          ,"rgb(201,182,0)  ",#C9B600,    
  613 XGC          ,"rgb(184,162,0)  ",#B8A200,    
  614 XGC          ,"rgb(218,213,155)",#DAD59B,    
  615 XGC          ,"rgb(212,206,142)",#D4CE8E,    
  616 XGC          ,"rgb(206,200,131)",#CEC883,    
  617 XGC          ,"rgb(191,184,99) ",#BFB863,    
  618 XGC          ,"rgb(174,166,67) ",#AEA643,    
  619 XGC          ,"rgb(163,150,46) ",#A3962E,    
  620 XGC          ,"rgb(141,127,24) ",#8D7F18,    
  621 XGC          ,"rgb(211,226,214)",#D3E2D6,    
  622 XGC          ,"rgb(179,207,192)",#B3CFC0,    
  623 XGC          ,"rgb(151,189,173)",#97BDAD,    
  624 XGC          ,"rgb(120,162,146)",#78A292,    
  625 XGC          ,"rgb(80,131,114) ",#508372,    
  626 XGC          ,"rgb(42,96,80)   ",#2A6050,    
  627 XGC          ,"rgb(17,51,42)   ",#11332A,    
  628 XGC          ,"rgb(180,222,225)",#B4DEE1,    
  629 XGC          ,"rgb(152,213,221)",#98D5DD,    
  630 XGC          ,"rgb(120,197,207)",#78C5CF,    
  631 XGC          ,"rgb(48,179,200) ",#30B3C8,    
  632 XGC          ,"rgb(0,149,178)  ",#0095B2,    
  633 XGC          ,"rgb(0,117,149)  ",#007595,    
  634 XGC          ,"rgb(0,97,125)   ",#00617D,    
  635 XGC          ,"rgb(157,213,225)",#9DD5E1,    
  636 XGC          ,"rgb(134,206,223)",#86CEDF,    
  637 XGC          ,"rgb(78,191,219) ",#4EBFDB,    
  638 XGC          ,"rgb(0,173,213)  ",#00ADD5,    
  639 XGC          ,"rgb(0,149,202)  ",#0095CA,    
  640 XGC          ,"rgb(0,129,179)  ",#0081B3,    
  641 XGC          ,"rgb(0,103,151)  ",#006797,    
  642 XGC          ,"rgb(208,225,235)",#D0E1EB,    
  643 XGC          ,"rgb(198,219,233)",#C6DBE9,    
  644 XGC          ,"rgb(161,187,214)",#A1BBD6,    
  645 XGC          ,"rgb(131,166,201)",#83A6C9,    
  646 XGC          ,"rgb(97,144,187) ",#6190BB,    
  647 XGC          ,"rgb(34,103,151) ",#226797,    
  648 XGC          ,"rgb(0,49,92)    ",#00315C,    
  649 XGC          ,"rgb(217,229,236)",#D9E5EC,    
  650 XGC          ,"rgb(205,221,234)",#CDDDEA,    
  651 XGC          ,"rgb(168,193,222)",#A8C1DE,    
  652 XGC          ,"rgb(129,158,195)",#819EC3,    
  653 XGC          ,"rgb(54,102,153) ",#366699,    
  654 XGC          ,"rgb(0,60,115)   ",#003C73,    
  655 XGC          ,"rgb(16,38,84)   ",#102654,    
  656 XGC          ,"rgb(217,226,236)",#D9E2EC,    
  657 XGC          ,"rgb(195,210,231)",#C3D2E7,    
  658 XGC          ,"rgb(174,196,227)",#AEC4E3,    
  659 XGC          ,"rgb(130,163,214)",#82A3D6,    
  660 XGC          ,"rgb(73,129,200) ",#4981C8,    
  661 XGC          ,"rgb(0,61,146)   ",#003D92,    
  662 XGC          ,"rgb(27,32,113)  ",#1B2071,    
  663 XGC          ,"rgb(232,231,234)",#E8E7EA,    
  664 XGC          ,"rgb(227,225,232)",#E3E1E8,    
  665 XGC          ,"rgb(198,189,210)",#C6BDD2,    
  666 XGC          ,"rgb(162,149,180)",#A295B4,    
  667 XGC          ,"rgb(130,113,150)",#827196,    
  668 XGC          ,"rgb(101,81,122) ",#65517A,    
  669 XGC          ,"rgb(68,47,89)   ",#442F59,    
  670 XGC          ,"rgb(235,217,225)",#EBD9E1,    
  671 XGC          ,"rgb(227,191,212)",#E3BFD4,    
  672 XGC          ,"rgb(219,167,197)",#DBA7C5,    
  673 XGC          ,"rgb(212,140,181)",#D48CB5,    
  674 XGC          ,"rgb(198,91,152) ",#C65B98,    
  675 XGC          ,"rgb(179,40,119) ",#B32877,    
  676 XGC          ,"rgb(154,20,86)  ",#9A1456,    
  677 XGC          ,"rgb(235,214,224)",#EBD6E0,    
  678 XGC          ,"rgb(226,205,220)",#E2CDDC,    
  679 XGC          ,"rgb(220,194,213)",#DCC2D5,    
  680 XGC          ,"rgb(201,153,184)",#C999B8,    
  681 XGC          ,"rgb(177,109,151)",#B16D97,    
  682 XGC          ,"rgb(157,75,123) ",#9D4B7B,    
  683 XGC          ,"rgb(125,39,87)  ",#7D2757,    
  684 XGC          ,"rgb(229,206,216)",#E5CED8,    
  685 XGC          ,"rgb(222,192,205)",#DEC0CD,    
  686 XGC          ,"rgb(212,171,188)",#D4ABBC,    
  687 XGC          ,"rgb(194,145,171)",#C291AB,    
  688 XGC          ,"rgb(171,112,144)",#AB7090,    
  689 XGC          ,"rgb(140,72,108) ",#8C486C,    
  690 XGC          ,"rgb(102,37,69)  ",#662545,    
  691 XGC          ,"rgb(235,211,208)",#EBD3D0,    
  692 XGC          ,"rgb(228,193,192)",#E4C1C0,    
  693 XGC          ,"rgb(217,168,173)",#D9A8AD,    
  694 XGC          ,"rgb(198,141,150)",#C68D96,    
  695 XGC          ,"rgb(183,113,127)",#B7717F,    
  696 XGC          ,"rgb(151,77,92)  ",#974D5C,    
  697 XGC          ,"rgb(138,68,81)  ",#8A4451,    
  698 XGC          ,"rgb(241,216,213)",#F1D8D5,    
  699 XGC          ,"rgb(238,194,200)",#EEC2C8,    
  700 XGC          ,"rgb(236,169,179)",#ECA9B3,    
  701 XGC          ,"rgb(231,131,153)",#E78399,    
  702 XGC          ,"rgb(209,88,116) ",#D15874,    
  703 XGC          ,"rgb(184,58,82)  ",#B83A52,    
  704 XGC          ,"rgb(157,42,55)  ",#9D2A37,    
  705 XGC          ,"rgb(238,219,221)",#EEDBDD,    
  706 XGC          ,"rgb(238,207,211)",#EECFD3,    
  707 XGC          ,"rgb(236,182,191)",#ECB6BF,    
  708 XGC          ,"rgb(234,155,167)",#EA9BA7,    
  709 XGC          ,"rgb(228,104,128)",#E46880,    
  710 XGC          ,"rgb(223,66,95)  ",#DF425F,    
  711 XGC          ,"rgb(206,35,42)  ",#CE232A,    
  712 XGC          ,"rgb(250,203,154)",#FACB9A,    
  713 XGC          ,"rgb(252,195,138)",#FCC38A,    
  714 XGC          ,"rgb(255,178,106)",#FFB26A,    
  715 XGC          ,"rgb(243,147,52) ",#F39334,    
  716 XGC          ,"rgb(233,126,0)  ",#E97E00,    
  717 XGC          ,"rgb(212,96,0)   ",#D46000,    
  718 XGC          ,"rgb(192,81,0)   ",#C05100,    
  719 XGC          ,"rgb(236,206,168)",#ECCEA8,    
  720 XGC          ,"rgb(234,194,145)",#EAC291,    
  721 XGC          ,"rgb(223,172,119)",#DFAC77,    
  722 XGC          ,"rgb(205,141,80) ",#CD8D50,    
  723 XGC          ,"rgb(182,110,35) ",#B66E23,    
  724 XGC          ,"rgb(146,78,19)  ",#924E13,    
  725 XGC          ,"rgb(125,63,22)  ",#7D3F16,    
  726 XGC          ,"rgb(222,191,156)",#DEBF9C,    
  727 XGC          ,"rgb(216,180,142)",#D8B48E,    
  728 XGC          ,"rgb(204,163,121)",#CCA379,    
  729 XGC          ,"rgb(178,130,84) ",#B28254,    
  730 XGC          ,"rgb(154,101,50) ",#9A6532,    
  731 XGC          ,"rgb(118,65,19)  ",#764113,    
  732 XGC          ,"rgb(101,51,18)  ",#653312,    
  1205 XGC         ,"rgb(246,221,141)",#F6DD8D,    
  1215 XGC         ,"rgb(248,214,111)",#F8D66F,    
  1225 XGC         ,"rgb(252,201,80) ",#FCC950,    
  1235 XGC         ,"rgb(255,189,54) ",#FFBD36,    
  1245 XGC         ,"rgb(204,155,34) ",#CC9B22,    
  1255 XGC         ,"rgb(178,139,41) ",#B28B29,    
  1265 XGC         ,"rgb(138,111,42) ",#8A6F2A,    
  1345 XGC         ,"rgb(250,207,134)",#FACF86,    
  1355 XGC         ,"rgb(252,199,113)",#FCC771,    
  1365 XGC         ,"rgb(255,186,76) ",#FFBA4C,    
  1375 XGC         ,"rgb(255,165,37) ",#FFA525,    
  1385 XGC         ,"rgb(218,130,11) ",#DA820B,    
  1395 XGC         ,"rgb(151,99,26)  ",#97631A,    
  1405 XGC         ,"rgb(114,81,30)  ",#72511E,    
  1485 XGC         ,"rgb(255,179,107)",#FFB36B,    
  1495 XGC         ,"rgb(255,150,43) ",#FF962B,    
  1505 XGC         ,"rgb(255,107,0)  ",#FF6B00,    
  1525 XGC         ,"rgb(192,74,0)   ",#C04A00,    
  1535 XGC         ,"rgb(146,71,13)  ",#92470D,    
  1545 XGC         ,"rgb(103,56,27)  ",#67381B,    
  1555 XGC         ,"rgb(253,190,150)",#FDBE96,    
  1565 XGC         ,"rgb(255,169,120)",#FFA978,    
  1575 XGC         ,"rgb(255,141,78) ",#FF8D4E,    
  1585 XGC         ,"rgb(255,116,47) ",#FF742F,    
  1595 XGC         ,"rgb(222,106,47) ",#DE6A2F,    
  1605 XGC         ,"rgb(164,91,50)  ",#A45B32,    
  1615 XGC         ,"rgb(143,78,28)  ",#8F4E1C,    
  1625 XGC         ,"rgb(250,173,151)",#FAAD97,    
  1635 XGC         ,"rgb(249,153,126)",#F9997E,    
  1645 XGC         ,"rgb(248,121,81) ",#F87951,    
  1655 XGC         ,"rgb(243,92,34)  ",#F35C22,    
  1665 XGC         ,"rgb(223,73,17)  ",#DF4911,    
  1675 XGC         ,"rgb(174,74,40)  ",#AE4A28,    
  1685 XGC         ,"rgb(136,61,36)  ",#883D24,    
  1765 XGC         ,"rgb(236,166,173)",#ECA6AD,    
  1767 XGC         ,"rgb(236,176,183)",#ECB0B7,    
  1775 XGC         ,"rgb(235,153,160)",#EB99A0,    
  1777 XGC         ,"rgb(229,108,126)",#E56C7E,    
  1785 XGC         ,"rgb(228,88,101) ",#E45865,    
  1787 XGC         ,"rgb(227,77,88)  ",#E34D58,    
  1788 XGC         ,"rgb(225,60,66)  ",#E13C42,    
  1795 XGC         ,"rgb(211,42,55)  ",#D32A37,    
  1797 XGC         ,"rgb(203,54,69)  ",#CB3645,    
  1805 XGC         ,"rgb(175,38,52)  ",#AF2634,    
  1807 XGC         ,"rgb(161,52,63)  ",#A1343F,    
  1815 XGC         ,"rgb(121,39,44)  ",#79272C,    
  1817 XGC         ,"rgb(96,48,52)   ",#603034,    
  1895 XGC         ,"rgb(232,183,199)",#E8B7C7,    
  1905 XGC         ,"rgb(230,164,186)",#E6A4BA,    
  1915 XGC         ,"rgb(223,91,132) ",#DF5B84,    
  1925 XGC         ,"rgb(216,0,87)   ",#D80057,    
  1935 XGC         ,"rgb(197,2,77)   ",#C5024D,    
  1945 XGC         ,"rgb(166,15,72)  ",#A60F48,    
  1955 XGC         ,"rgb(137,21,63)  ",#89153F,    
  2001 XGC         ,"rgb(244,227,157)",#F4E39D,    
  2002 XGC         ,"rgb(246,224,124)",#F6E07C,    
  2003 XGC         ,"rgb(246,225,108)",#F6E16C,    
  2004 XGC         ,"rgb(248,218,117)",#F8DA75,    
  2005 XGC         ,"rgb(248,213,126)",#F8D57E,    
  2006 XGC         ,"rgb(237,199,92) ",#EDC75C,    
  2007 XGC         ,"rgb(228,173,54) ",#E4AD36,    
  2008 XGC         ,"rgb(237,196,112)",#EDC470,    
  2009 XGC         ,"rgb(239,186,96) ",#EFBA60,    
  2010 XGC         ,"rgb(255,179,0)  ",#FFB300,    
  2011 XGC         ,"rgb(238,159,59) ",#EE9F3B,    
  2012 XGC         ,"rgb(240,155,0)  ",#F09B00,    
  2013 XGC         ,"rgb(255,160,0)  ",#FFA000,    
  2014 XGC         ,"rgb(188,119,0)  ",#BC7700,    
  2015 XGC         ,"rgb(248,209,169)",#F8D1A9,    
  2016 XGC         ,"rgb(254,187,121)",#FEBB79,    
  2017 XGC         ,"rgb(244,180,113)",#F4B471,    
  2018 XGC         ,"rgb(255,124,0)  ",#FF7C00,    
  2019 XGC         ,"rgb(221,118,2)  ",#DD7602,    
  2020 XGC         ,"rgb(194,90,0)   ",#C25A00,    
  2021 XGC         ,"rgb(161,79,32)  ",#A14F20,    
  2022 XGC         ,"rgb(252,183,159)",#FCB79F,    
  2023 XGC         ,"rgb(251,160,134)",#FBA086,    
  2024 XGC         ,"rgb(247,135,107)",#F7876B,    
  2025 XGC         ,"rgb(255,144,87) ",#FF9057,    
  2026 XGC         ,"rgb(242,109,79) ",#F26D4F,    
  2027 XGC         ,"rgb(233,90,81)  ",#E95A51,    
  2028 XGC         ,"rgb(230,53,0)   ",#E63500,    
  2029 XGC         ,"rgb(239,141,137)",#EF8D89,    
  2030 XGC         ,"rgb(225,126,120)",#E17E78,    
  2031 XGC         ,"rgb(216,109,108)",#D86D6C,    
  2032 XGC         ,"rgb(209,87,89)  ",#D15759,    
  2033 XGC         ,"rgb(198,67,71)  ",#C64347,    
  2034 XGC         ,"rgb(227,66,72)  ",#E34248,    
  2035 XGC         ,"rgb(217,0,37)   ",#D90025,    
  2036 XGC         ,"rgb(232,190,206)",#E8BECE,    
  2037 XGC         ,"rgb(228,155,187)",#E49BBB,    
  2038 XGC         ,"rgb(223,107,159)",#DF6B9F,    
  2039 XGC         ,"rgb(220,67,134) ",#DC4386,    
  2040 XGC         ,"rgb(217,0,92)   ",#D9005C,    
  2041 XGC         ,"rgb(161,32,79)  ",#A1204F,    
  2042 XGC         ,"rgb(112,39,63)  ",#70273F,    
  2043 XGC         ,"rgb(236,198,206)",#ECC6CE,    
  2044 XGC         ,"rgb(228,155,186)",#E49BBA,    
  2045 XGC         ,"rgb(224,119,164)",#E077A4,    
  2046 XGC         ,"rgb(207,95,146) ",#CF5F92,    
  2047 XGC         ,"rgb(164,75,116) ",#A44B74,    
  2048 XGC         ,"rgb(147,56,95)  ",#93385F,    
  2049 XGC         ,"rgb(128,46,76)  ",#802E4C,    
  2050 XGC         ,"rgb(235,217,226)",#EBD9E2,    
  2051 XGC         ,"rgb(221,199,209)",#DDC7D1,    
  2052 XGC         ,"rgb(201,166,181)",#C9A6B5,    
  2053 XGC         ,"rgb(180,136,161)",#B488A1,    
  2054 XGC         ,"rgb(160,120,143)",#A0788F,    
  2055 XGC         ,"rgb(146,101,126)",#92657E,    
  2056 XGC         ,"rgb(129,79,106) ",#814F6A,    
  2057 XGC         ,"rgb(207,152,187)",#CF98BB,    
  2058 XGC         ,"rgb(186,143,175)",#BA8FAF,    
  2059 XGC         ,"rgb(186,133,165)",#BA85A5,    
  2060 XGC         ,"rgb(197,112,164)",#C570A4,    
  2061 XGC         ,"rgb(176,90,139) ",#B05A8B,    
  2062 XGC         ,"rgb(182,75,143) ",#B64B8F,    
  2063 XGC         ,"rgb(169,56,127) ",#A9387F,    
  2064 XGC         ,"rgb(210,166,199)",#D2A6C7,    
  2065 XGC         ,"rgb(210,173,205)",#D2ADCD,    
  2066 XGC         ,"rgb(198,149,191)",#C695BF,    
  2067 XGC         ,"rgb(180,118,174)",#B476AE,    
  2068 XGC         ,"rgb(165,92,161) ",#A55CA1,    
  2069 XGC         ,"rgb(155,74,151) ",#9B4A97,    
  2070 XGC         ,"rgb(141,51,139) ",#8D338B,    
  2071 XGC         ,"rgb(194,179,215)",#C2B3D7,    
  2072 XGC         ,"rgb(182,156,205)",#B69CCD,    
  2073 XGC         ,"rgb(176,152,205)",#B098CD,    
  2074 XGC         ,"rgb(144,105,187)",#9069BB,    
  2075 XGC         ,"rgb(134,102,186)",#8666BA,    
  2076 XGC         ,"rgb(135,91,182) ",#875BB6,    
  2077 XGC         ,"rgb(110,64,172) ",#6E40AC,    
  2078 XGC         ,"rgb(186,168,192)",#BAA8C0,    
  2079 XGC         ,"rgb(162,139,170)",#A28BAA,    
  2080 XGC         ,"rgb(152,118,171)",#9876AB,    
  2081 XGC         ,"rgb(135,98,159) ",#87629F,    
  2082 XGC         ,"rgb(125,90,149) ",#7D5A95,    
  2083 XGC         ,"rgb(145,108,187)",#916CBB,    
  2084 XGC         ,"rgb(121,69,172) ",#7945AC,    
  2085 XGC         ,"rgb(216,202,225)",#D8CAE1,    
  2086 XGC         ,"rgb(161,140,202)",#A18CCA,    
  2087 XGC         ,"rgb(155,125,196)",#9B7DC4,    
  2088 XGC         ,"rgb(129,95,184) ",#815FB8,    
  2089 XGC         ,"rgb(112,75,176) ",#704BB0,    
  2090 XGC         ,"rgb(99,56,169)  ",#6338A9,    
  2091 XGC         ,"rgb(77,18,159)  ",#4D129F,    
  2092 XGC         ,"rgb(187,177,215)",#BBB1D7,    
  2093 XGC         ,"rgb(166,158,197)",#A69EC5,    
  2094 XGC         ,"rgb(150,137,178)",#9689B2,    
  2095 XGC         ,"rgb(128,115,182)",#8073B6,    
  2096 XGC         ,"rgb(109,96,169) ",#6D60A9,    
  2097 XGC         ,"rgb(105,84,176) ",#6954B0,    
  2098 XGC         ,"rgb(78,44,163)  ",#4E2CA3,    
  2099 XGC         ,"rgb(181,169,204)",#B5A9CC,    
  2100 XGC         ,"rgb(165,156,206)",#A59CCE,    
  2101 XGC         ,"rgb(146,131,196)",#9283C4,    
  2102 XGC         ,"rgb(106,100,185)",#6A64B9,    
  2103 XGC         ,"rgb(93,85,172)  ",#5D55AC,    
  2104 XGC         ,"rgb(73,63,156)  ",#493F9C,    
  2105 XGC         ,"rgb(51,26,120)  ",#331A78,    
  2106 XGC         ,"rgb(178,183,209)",#B2B7D1,    
  2107 XGC         ,"rgb(147,154,188)",#939ABC,    
  2108 XGC         ,"rgb(118,124,167)",#767CA7,    
  2109 XGC         ,"rgb(100,101,150)",#646596,    
  2110 XGC         ,"rgb(88,90,140)  ",#585A8C,    
  2111 XGC         ,"rgb(66,70,120)  ",#424678,    
  2112 XGC         ,"rgb(49,29,100)  ",#311D64,    
  2113 XGC         ,"rgb(163,167,212)",#A3A7D4,    
  2114 XGC         ,"rgb(130,142,203)",#828ECB,    
  2115 XGC         ,"rgb(112,123,189)",#707BBD,    
  2116 XGC         ,"rgb(94,107,178) ",#5E6BB2,    
  2117 XGC         ,"rgb(71,80,158)  ",#47509E,    
  2118 XGC         ,"rgb(55,55,120)  ",#373778,    
  2119 XGC         ,"rgb(47,47,99)   ",#2F2F63,    
  2120 XGC         ,"rgb(183,195,225)",#B7C3E1,    
  2121 XGC         ,"rgb(139,172,219)",#8BACDB,    
  2122 XGC         ,"rgb(149,165,214)",#95A5D6,    
  2123 XGC         ,"rgb(130,146,207)",#8292CF,    
  2124 XGC         ,"rgb(111,112,193)",#6F70C1,    
  2125 XGC         ,"rgb(87,91,184)  ",#575BB8,    
  2126 XGC         ,"rgb(53,58,169)  ",#353AA9,    
  2127 XGC         ,"rgb(185,206,227)",#B9CEE3,    
  2128 XGC         ,"rgb(161,185,222)",#A1B9DE,    
  2129 XGC         ,"rgb(120,152,208)",#7898D0,    
  2130 XGC         ,"rgb(105,128,197)",#6980C5,    
  2131 XGC         ,"rgb(63,96,184)  ",#3F60B8,    
  2132 XGC         ,"rgb(49,92,182)  ",#315CB6,    
  2133 XGC         ,"rgb(19,94,168)  ",#135EA8,    
  2134 XGC         ,"rgb(149,170,207)",#95AACF,    
  2135 XGC         ,"rgb(114,146,195)",#7292C3,    
  2136 XGC         ,"rgb(133,151,185)",#8597B9,    
  2137 XGC         ,"rgb(111,132,171)",#6F84AB,    
  2138 XGC         ,"rgb(101,121,147)",#657993,    
  2139 XGC         ,"rgb(77,110,151) ",#4D6E97,    
  2140 XGC         ,"rgb(55,88,133)  ",#375885,    
  2141 XGC         ,"rgb(147,189,226)",#93BDE2,    
  2142 XGC         ,"rgb(142,176,219)",#8EB0DB,    
  2143 XGC         ,"rgb(66,143,207) ",#428FCF,    
  2144 XGC         ,"rgb(0,110,188)  ",#006EBC,    
  2145 XGC         ,"rgb(0,84,167)   ",#0054A7,    
  2146 XGC         ,"rgb(0,60,137)   ",#003C89,    
  2147 XGC         ,"rgb(14,44,117)  ",#0E2C75,    
  2148 XGC         ,"rgb(110,153,186)",#6E99BA,    
  2149 XGC         ,"rgb(85,138,174) ",#558AAE,    
  2150 XGC         ,"rgb(64,123,161) ",#407BA1,    
  2151 XGC         ,"rgb(44,114,165) ",#2C72A5,    
  2152 XGC         ,"rgb(32,104,144) ",#206890,    
  2153 XGC         ,"rgb(0,85,122)   ",#00557A,    
  2154 XGC         ,"rgb(0,72,127)   ",#00487F,    
  2155 XGC         ,"rgb(159,180,202)",#9FB4CA,    
  2156 XGC         ,"rgb(142,167,194)",#8EA7C2,    
  2157 XGC         ,"rgb(120,151,181)",#7897B5,    
  2158 XGC         ,"rgb(95,133,166) ",#5F85A6,    
  2159 XGC         ,"rgb(79,122,158) ",#4F7A9E,    
  2160 XGC         ,"rgb(60,108,147) ",#3C6C93,    
  2161 XGC         ,"rgb(42,89,128)  ",#2A5980,    
  2162 XGC         ,"rgb(157,165,180)",#9DA5B4,    
  2163 XGC         ,"rgb(135,155,173)",#879BAD,    
  2164 XGC         ,"rgb(126,146,166)",#7E92A6,    
  2165 XGC         ,"rgb(103,126,148)",#677E94,    
  2166 XGC         ,"rgb(89,113,135) ",#597187,    
  2167 XGC         ,"rgb(81,106,129) ",#516A81,    
  2168 XGC         ,"rgb(41,76,93)   ",#294C5D,    
  2169 XGC         ,"rgb(129,173,207)",#81ADCF,    
  2170 XGC         ,"rgb(99,159,200) ",#639FC8,    
  2171 XGC         ,"rgb(85,159,216) ",#559FD8,    
  2172 XGC         ,"rgb(52,131,202) ",#3483CA,    
  2173 XGC         ,"rgb(37,135,204) ",#2587CC,    
  2174 XGC         ,"rgb(0,123,198)  ",#007BC6,    
  2175 XGC         ,"rgb(0,110,193)  ",#006EC1,    
  2176 XGC         ,"rgb(162,181,190)",#A2B5BE,    
  2177 XGC         ,"rgb(127,159,172)",#7F9FAC,    
  2178 XGC         ,"rgb(108,143,157)",#6C8F9D,    
  2179 XGC         ,"rgb(82,122,137) ",#527A89,    
  2180 XGC         ,"rgb(61,107,122) ",#3D6B7A,    
  2181 XGC         ,"rgb(36,89,105)  ",#245969,    
  2182 XGC         ,"rgb(11,72,89)   ",#0B4859,    
  2183 XGC         ,"rgb(0,148,188)  ",#0094BC,    
  2184 XGC         ,"rgb(0,132,205)  ",#0084CD,    
  2185 XGC         ,"rgb(0,119,168)  ",#0077A8,    
  2186 XGC         ,"rgb(0,70,123)   ",#00467B,    
  2187 XGC         ,"rgb(0,68,111)   ",#00446F,    
  2188 XGC         ,"rgb(0,63,99)    ",#003F63,    
  2189 XGC         ,"rgb(0,51,72)    ",#003348,    
  2190 XGC         ,"rgb(91,181,227) ",#5BB5E3,    
  2191 XGC         ,"rgb(46,162,219) ",#2EA2DB,    
  2192 XGC         ,"rgb(0,148,215)  ",#0094D7,    
  2193 XGC         ,"rgb(0,147,213)  ",#0093D5,    
  2194 XGC         ,"rgb(0,137,210)  ",#0089D2,    
  2195 XGC         ,"rgb(0,122,200)  ",#007AC8,    
  2196 XGC         ,"rgb(0,114,178)  ",#0072B2,    
  2197 XGC         ,"rgb(127,204,218)",#7FCCDA,    
  2198 XGC         ,"rgb(94,195,214) ",#5EC3D6,    
  2199 XGC         ,"rgb(0,183,210)  ",#00B7D2,    
  2200 XGC         ,"rgb(25,174,202) ",#19AECA,    
  2201 XGC         ,"rgb(0,171,206)  ",#00ABCE,    
  2202 XGC         ,"rgb(0,165,219)  ",#00A5DB,    
  2203 XGC         ,"rgb(0,141,180)  ",#008DB4,    
  2204 XGC         ,"rgb(172,204,213)",#ACCCD5,    
  2205 XGC         ,"rgb(136,175,193)",#88AFC1,    
  2206 XGC         ,"rgb(120,158,179)",#789EB3,    
  2207 XGC         ,"rgb(101,153,175)",#6599AF,    
  2208 XGC         ,"rgb(84,137,162) ",#5489A2,    
  2209 XGC         ,"rgb(70,136,160) ",#4688A0,    
  2210 XGC         ,"rgb(26,79,110)  ",#1A4F6E,    
  2211 XGC         ,"rgb(109,154,161)",#6D9AA1,    
  2212 XGC         ,"rgb(79,130,142) ",#4F828E,    
  2213 XGC         ,"rgb(41,110,117) ",#296E75,    
  2214 XGC         ,"rgb(41,107,117) ",#296B75,    
  2215 XGC         ,"rgb(45,87,101)  ",#2D5765,    
  2216 XGC         ,"rgb(46,80,91)   ",#2E505B,    
  2217 XGC         ,"rgb(0,59,66)    ",#003B42,    
  2218 XGC         ,"rgb(109,176,187)",#6DB0BB,    
  2219 XGC         ,"rgb(86,165,178) ",#56A5B2,    
  2220 XGC         ,"rgb(64,151,166) ",#4097A6,    
  2221 XGC         ,"rgb(24,138,154) ",#188A9A,    
  2222 XGC         ,"rgb(0,128,147)  ",#008093,    
  2223 XGC         ,"rgb(0,117,136)  ",#007588,    
  2224 XGC         ,"rgb(0,103,124)  ",#00677C,    
  2225 XGC         ,"rgb(123,204,212)",#7BCCD4,    
  2226 XGC         ,"rgb(82,194,205) ",#52C2CD,    
  2227 XGC         ,"rgb(91,190,196) ",#5BBEC4,    
  2228 XGC         ,"rgb(0,163,185)  ",#00A3B9,    
  2229 XGC         ,"rgb(0,152,181)  ",#0098B5,    
  2230 XGC         ,"rgb(0,142,162)  ",#008EA2,    
  2231 XGC         ,"rgb(0,128,150)  ",#008096,    
  2232 XGC         ,"rgb(114,176,179)",#72B0B3,    
  2233 XGC         ,"rgb(90,168,175) ",#5AA8AF,    
  2234 XGC         ,"rgb(78,161,166) ",#4EA1A6,    
